listing_id,id,date,reviewer_id,reviewer_name,comments
7134081,40000432,2015-07-27,38078670,Don,Awesome place and gracious host! Very comfortable luxury apartment within walking distance to pretty much everywhere we wanted to be. Would definitely stay here again the next time we are in Boston.
7134081,42557661,2015-08-14,7417697,Oren,"I stayed at Casey's apartment for 19 wonderful days together with a business partner. The apartment is spacious, the beds we're very comfortable, the bathrooms, kitchen, living room, air condition, washer & dryer, the view - were just perfect. The building is very comfortable and safe, 10 minutes walk to the red line subway, many restaurants and cafes around, gym and lounge in the building."
Casey himself was always available online,was helpful with anything we needed from apartment questions to things to do in the weekend.,,,,
Overall - it was a perfect Airbnb experience,I highly recommend this listing to anyone looking for a spacious,safe,"comfortable place in Boston.\"",,
7134081,45690550,2015-09-05,2866757,Borja,Great place to stay in Boston.
Very nice and confortable apartment in a new building with good amenities (gym,lounge...); even nicer than in the pictures and with a great view.,,,,
Nice area with restaurants and bars within walking distance; few minutes to metro and to South Station,plenty of cabs and a short ride from the airport.  Also nice walk to Boston city center or main attractions -no more than 20 min-.,,,,
Very good host,communicative and helpful to ensure a great stay in Boston.,,,,
"Definitely a place to recommend and to go back in future trips to Boston.\"",,,,,
7134081,49158056,2015-10-01,12159164,Stephen,"Fantastic space, would highly recommend staying here if you're visiting Boston."
7134081,49908739,2015-10-07,2728109,Mary,"I stayed at Casey's while in town for work. Super convenient to the convention center, but also easy to access the rest of Boston. Casy's apartment was very clean, he was super easy to communicate with, and overall it was a great stay. Highly recommended!"
7134081,50503692,2015-10-12,44069623,Molly,"Gorgeous apartment. Sunny, great views, spacious. Casey was great and coordinated everything seamlessly. Thanks for a great visit."
7134081,50812109,2015-10-14,2206695,Jan-Christoph,I was nicely welcomed by a friend of the host who explained the details of this beautifully appointed building and place. A terrific sundown and sunrise was followed by a fog the next day. The area is up and coming with an easy walk to South Station or Downtown. Great restaurants are nearby.
7134081,50974417,2015-10-16,23191612,Raymond,"Loved it!  Unit had beautiful views, was comfortable, and was perfect for my needs.  Great location - short trek from airport, and great eateries nearby.  Building was modern, clean, and well maintained.  Excellent facilities - rooftop lounge and deck was fantastic.  We enjoyed a few adult beverages by the outdoor fire, with the skyline and sunset framing the picture.  Thanks for a great stay!"
7134081,71388804,2016-04-25,49372605,Joseph,"The building and unit was great. Host made it very accommodating to my needs. Unit is as described and very comfortable, felt like being home. If you need to go to any conventions at the seaport, BCEC, or just a weekend in Boston I would really suggest this place."
7134081,92400083,2016-08-08,55649919,Rochelle,"This condo exceeded all of my expectations in every way.  It was much larger than I expected, modern, very clean, decorated beautifully and just an overall lovely place.  Both beds were so comfortable, it was hard for us to get up and go to the trade show that we were attending!  From the time that I made the reservation, until the time that I checked out of the condo, Casey was extremely attentive and helpful with all aspects of our stay.  He was always available by phone, and was just a really nice person.  I was in Boston for a Trade Show at the Boston Convention Center, THIS IS THE PERFECT PLACE IF YOU ARE ATTENDING ANY EVENTS AT THE CONVENTION CENTER! But, if you are coming to Boston for another reason, it is only a short cab ride to go anywhere else in the city.  We walked to a different place for dinner every night, as the neighborhood has a ton of fantastic walkable restaurants and cafe's.  All within a five minute walk.  There is also a market just a few steps around the corner.  There is a spectacular rooftop recreation room, with a huge outside deck area to lounge with a glass of wine after a long day...which we made use of. There is also a postcard perfect view of the city skyline from the rooftop deck.  The one negative part of the experience for us was when it was time to go home (which is weird because we were in Boston for work!).  I would recommend this property to even the pickiest of travelers. I will be back for sure!  Thanks Casey!"
"\"",,,,,
7095320,89230652,2016-07-27,23899316,Fak,"Tommy's place was really good, Fantastic view from the rooftop :) The view is amazing, I recommend you this place, really good for informations, tommy's brother was hère to give us the keys and was nice with us. Thank you good place for summer because we have aces to the clim."
7095320,94380528,2016-08-15,23371840,Ellen,"My sister and I stayed here 4 nights in August. The best part of this air bnb is the location.  It is within walking distance to multiple cafes, bars, and restaurants. You can also easily get to any touristy thing by bike share or a quick uber ride. That was the saving grace of this air bnb."
I have been staying in Air Bnbs for quite some time all over the world and this was the most disappointing. We arrived later in the afternoon so we got in and threw our stuff down then left for a sunset cruise (highly recommend). At first glance,the place seemed to be okay. We did notice right away that the apartment did not have central AC but had two window units. The second bedroom DOES NOT have a window unit. So,when it's the middle of August,the hottest weekend of the year,and you are on the top floor it was pretty miserable to sleep in. There were two fans but they basically pushed warm air around the room.,
In the first bedroom,the bed was on the floor. There was a mouse trap right next to the bed along with hangers. It was clearly obvious that the room had been straightened up but not cleaned. The sheets appeared dirty and there was only the bottom sheet. The top sheet had been taken off and shoved in the closest.,,,,
The bathroom in the photo looks like it is very nice. The bathroom actually had mildew and mold on the sink. The shower curtain and the liner also were moldy.  The bath tub had mildew as well. We were also only left two towels for two people for essentially 5 days.,,,,,
Tommy was very quick to respond with our concerns. He was willing to help. However,we ended up buying new sheets which after speaking to Airbnb they refunded us the money for them. Airbnb also returned the cleaning fee after submitting pictures.,,,,
We were able to leave late which was nice.,,,,,
"\"",,,,,
3870046,18388590,2014-08-25,819745,Alexander,"We stayed at Brian's and Lisa' apartment for two nights and had a fantastic time. We rented the apartment only one day in advance while they were still on vacation. They responded quickly to every message and were very friendly and helpful, so everything went smoothly. Their apartment is truly awesome: it is spacious, bright, calm and has a lot of character. It's located in a beautiful old Victorian house in Back Bay, one of the most beautiful and convenient areas of the city. A great home away from home. Highly recommend."
3870046,19537657,2014-09-14,5556134,George,We had a blast staying at Brian and Lisa's place. Brian was super communicative and personable. We arrived about 30mins early and Brian was great about meeting us ahead of time. Perfect location for access to the city. Great spot to start a run. Quiet and safe neighborhood. Apartment was great. Bed super comfortable and great light and breeze from the windows. Bathroom was a great size and no issue w hot water or pressure. Couch was awesome for watching TV. We loved it and look forward to coming back soon.
3870046,19896156,2014-09-20,8521334,Heather,"Brian and Lisa were excellent hosts! They were very communicative leading up to my trip and provided helpful tips about parking, etc. Brian was flexible with my arrival time (which shifted by about an hour due to traffic) despite the fact that it was a work day which was much appreciated. He met me at the apartment in a timely fashion and was very friendly and helpful (he carried my bag up the 3 flights of stairs!)."
The apartment is in a lovely,safe,centrally located neighborhood steps away from Newbury Street and Copley Square. It is easy to walk to many sights and public transportation is very accessible from this location. The only downside is that parking is tricky around here,so I would recommend leaving the car at home.,,
The apartment itself is charming,it's in an older building so the apartment has lots of unique details (great molding,vintage kitchen,"high ceilings and windows which let in lots of natural light). They have it decorated in a very cozy way and I immediately felt at home or as if I were staying at a friend's place. \"",,
3870046,20434890,2014-09-29,20476205,Leigh,"As others have said, working with Brian is a breeze. He is very timely with info and very accurate with directions/instructions. He even gave several restaurant and activity recommendations. We never met in person but a few extra touches in the apartment were very friendly and made us comfortable!"
The location is perfect - about a $20 Uber ride from the airport. Once there we walked everywhere from the harbor to Fenway Park (although you may want to use Uber/Cab/T if you're tired!).,,,,,
"The apartment is charming with lots of character and nicely decorated. We felt at home and enjoyed our weekend in Boston. \"",,,,,
3870046,20829431,2014-10-06,19991636,Cara,"This neighborhood is perfect! I could run on the greenbelt, right out the front door, to Boston Commons, as well as walk to all kinds of food and shopping. This apartment is very easy to stay in. It is up several flights of stairs so be ready to enter your stay with a quickened heart rate! I felt safe and could relax there, and I never saw anyone else in the building, very quiet."
3870046,21146815,2014-10-12,21318950,Maria,Brian and Lisa were excellent hosts right from the booking stage. Very quick to respond to emails and accommodating to our late check out request.
They provided us with all the information we needed to arrive and collect the keys smoothly.,,,,,
The apartment is exactly as listed,very charming,"eclectically decorated and comfortable.  Their attention to detail ensured we had all the comforts of home.  Located perfectly within walking distance of the great shops and restaurants of Newbury Street and Boston Commons. We'd definitely stay here again if our travels take us back to Boston. \"",,,
3870046,21524844,2014-10-19,21279335,Kristen,"I had a wonderful stay at Brian and Lisa's apartment. The apartment was clean, cozy, and comfortable. Brian and Lisa were great communicators. They always responded quickly and were very helpful and pleasant. I had a great first experience with air bnb staying at their place!"
3870046,22282182,2014-11-02,19125112,Simon,Had a lovely two night stay at this wonderful apartment in Boston's Back Bay.  The location is ideal for exploring the many shops and restaurants in this smart area of the city.  The subway is also only a 10 minute walk away should you want to go further afield.
The apartment was relaxing with everything you would want from a 'home-away-from-home'.,,,,,
Brian and Lisa's communication was always very quick and helpful,and they were a pleasure to deal with.,,,,
"Would happily recommend this location to a single traveller or a couple.\"",,,,,
3870046,22543541,2014-11-09,6074721,Fred,"Charming apartment, great neighborhood.  Brian and Lisa made us feel most welcome, were available as needed and not intrusive.  Great stay"
3870046,28346708,2015-03-22,10557336,Elizabeth,"We absolutely loved staying in Brian and Lisa's apartment. It's cozy and comfortable, and has an absolutely amazing location. Brian and Lisa were extremely friendly and easy to communicate with."
3870046,30373460,2015-04-21,10158248,Kevin,"In anticipation of my first Boston Marathon I was looking for a comfortable, convenient place to stay while in town, and that's exactly what I got.  The apartment was clean and close to everything, especially for the various events during marathon weekend.  Even if you're not a marathoner, this is a great, affordable place to stay while being able to walk everywhere in Back Bay.  It's also remarkably quiet considering it's central location.  Brian and Lisa were great hosts, and very communicative."
3870046,31188175,2015-05-03,28965833,Kristen,"Lisa and Brian were wonderful hosts; quick to respond, available as needed and very accommodating. There was unfortunately a plumbing issue that arose the day of our arrival but they were super helpful in providing an alternative, refunding some of our stay, and even treating us to brunch and some wine for our troubles! The apartment is clean, comfortable and in a great location to get wherever you need to go."
3870046,32460256,2015-05-18,20865009,Sandra,"Charming home in a perfect location.   Looks just like the photos. It's an old building so be prepared for some wear and tear, but it was very comfortable."
3870046,33173335,2015-05-25,7188473,James,Brian and Lisa were fantastic and the apartment was great!
The apartment makes you feel like you're home,the exact opposite of a hotel room. The location is superb,within walking distance of all we wanted to do and see (Fenway Park,Downtown,"the Waterfront and Newbury St). We would definitely stay here again the time we came to Boston.\"",
3870046,33712146,2015-05-31,31308874,Scott,Great overall experience
3870046,34310654,2015-06-07,32198813,Amy,We thoroughly enjoyed our stay.  The apartment was great and the location was perfect.  We were able to walk to most of our destinations.  The subway station was only a few blocks away for the few times we didn't walk.  Brian and Lisa were great hosts.  They were very easy to communicate with leading up to our stay and also reached out to us during our stay to ensure everything was going well.  I would definitely recommend staying here.
3870046,37224801,2015-07-05,9451498,Thomas,Brian and Lisa were extremely responsive the whole time and very helpful once we arrived. The apartment was also super cute and in a wonderful location with 10-minute walks to everything we wanted to visit.
3870046,37993597,2015-07-12,13504099,Kirk,Brian and Lisa's apartment was perfect for our stay in a great neighborhood in Boston. It allowed us to explore all of the areas easily and we were able to walk most places. Brian and Lisa were extremely responsive and checked in with us throughout the weekend. Definitely recommend.
3870046,40008810,2015-07-27,37242097,Fiona,"Great location, very comfy bed. The bathroom was a little tired."
"\"",,,,,
3870046,41609420,2015-08-08,6212206,Matt,Great apartment in a wonderful location. Our stay was seamless and we miss it already.
3870046,44188152,2015-08-24,22424241,Tim,"Apartment is homely and in a brilliant location. Beautiful street and lots of great bars, restaurants and shops only minutes away. A great base for exploring Boston. Brian and Lisa gave us some good recommendations for the local area and kept in touch to check we were okay."
3870046,46731742,2015-09-13,6790188,Laura,"We loved staying at this comfortable, charming apartment - the place has tons of character and it's in a gorgeous (and easily accessible!) neighborhood. Brian and Lisa were helpfully communicative both before and during our stay. Lovely experience all around, would definitely recommend!!"
3870046,48692709,2015-09-28,24993795,Kim,We had a wonderful stay at Brian and Lisa's. The apartment is charming and the location is perfect.
3870046,50291204,2015-10-11,31749230,Nicole,The location was amazing and apartment was very cute. Brian and Lisa were great hosts.
3870046,53346071,2015-11-08,10693656,C.J.,Great location!  We felt like one of the locals.
3870046,67272887,2016-03-27,62987887,Michele,The host canceled this reservation 53 days before arrival. This is an automated posting.
3870046,69129600,2016-04-09,51001741,Christina,"Fantastic home in a great neighborhood! Very convenient to all train/subway lines, and a few blocks from all of the great restaurants and shops that Boston has to offer!"
3870046,70695664,2016-04-19,11885862,Robb,"Brian and Lisa were A+ to deal with.   Their condo was A+.   This listing is what AirBnB is all about.  Their condo was in a terrific location very close to Copley Square.  Despite being in the middle of the action and close to numerous restaurants and shops, the building was quiet which we liked.   There were some steps to get to the unit (top floor) but that was not a problem for us and the view was impressive.  We give Brian and Lisa the highest marks and would not hesitate to recommend their unit.  Thanks Brian and Lisa!"
3870046,73353192,2016-05-08,333922,François,"We stayed in Brian & Lisa's apartment for 2 nights to visit Boston, as a party of 3. Location is great for tourism, we either walked or used Uber and taxis to visit the city. The AirbnB photos and description are accurate, furniture and decoration have a real personal touch. It is true that the second bedroom is small, and its window is on the ceiling - but all the other rooms are very spacious. Beds are comfortable. The weather was mild so we did not use neither heating nor AC."
"The \"\"technical\"\" part of the apartment (plumbing",electricity,appliances) seems a little out of age,and we did not find it particularly clean.,,
Communication with Brian & Lisa was very fluid,check-in and check-out could not have been easier.,,,,
"A good option for tourism in Boston.\"",,,,,
3870046,78401419,2016-06-06,66961006,Jill,"The host was great, location is fantastic. We loved our girls trip to Boston!"
3870046,80979260,2016-06-20,9193756,Jenny,"A colleague and I stayed at Brian & Lisa's while we were in town for a conference at a nearby hotel. Their home is very charming, comfortable, just-as-described, and perfectly situated! Our conference kept us very busy, but nearby Newbury Street gave us many wonderful and nearby options for meals and window shopping. Their home is very quiet with a great greenspace just outside the front door. I would most certainly recommend their place for future visits."
3870046,84022119,2016-07-05,20652909,Sandra,We had a lovely stay at the brownstone in Back Bay. They were flexible with us when we arrived in town early and the listing was exactly what we expected. Would stay again. Thank you!
3870046,92539307,2016-08-09,75501306,J.R.,"We were given excellent instructions prior to arrival and when we showed up the place was clean and exactly as described - in fact it's larger then the listing gives it credit for.  The location is perfect for a weekend in Boston with being right near Boylston and Newbury as well as a quick walk to Fenway.  You won't need to use a cab/uber after you arrive, everything is walking distance."
12592696,79225321,2016-06-12,63989420,Yixin,Zicong's place is cozy and neat. The location is great. It is close to everything and the train station is literally at the front door. They are super nice and easy to communicate with. Definitely recommend!
13079659,78697582,2016-06-08,5658005,Pyae Phyo,"We didn't need to meet the host at all. The keys were in a locked box that we retrieved ourselves with the code that was provided. The place was very new, clean, and modern but it gets dusty. All utensils we needed to cook and eat were in the kitchen. The location is super convenient. The loft was right above a Bank of America ATM and the Orange T line, and across the street was a CVS and a Walgreens. The place was a short walk to the Boston Commons, the movie theater, a large selection of restaurants in Chinatown, and a number of clubs in the area . The loft was also 2 floors, with a slightly bigger bedroom and bathroom upstairs, and a bedroom and bathroom downstairs with a long hallway that led to the living room area, kitchen, and the stairs to the upper bedroom. We contacted the host (Flatbook) when we had an issue with the wifi and they were very helpful, and sent someone over to fix it very quickly. The central AC is ridiculously cold and it was starting to get hot in Boston, so that was great. However, the air-conditioning wasn't working in the bedroom on the lower floor so we had to blast off the AC outside and keep the bedroom door open to let in some air. Overall a really great place that was cheaper that any other hotel in the area. Would definitely stay here when I come back to Boston!"
13079659,94199380,2016-08-15,3249754,Giandomenico,"Had a great stay in this apartment. Very comfortable, spacious and well-located. Would definitely book it again in the future."
13079659,97842609,2016-08-28,28571525,Cara,"This was a good location right by Boston commons and the orange line. Since its an industrial style, The building as a whole is loud you hear the subway and neighbors. We slept with a white noise app that helped. I would stay again they next time in the city."
6121709,35222172,2015-06-16,12326053,Widad,Perfect location if you're attending a conference in the area and Julie was a great hostess.
6121709,36055555,2015-06-24,5489623,Deoben,Julie was a great host. Easy to communicate. I had issues on checking in since I was arriving into town so early. But she was able to help me to which I appreciated it. She gives you a lot of privacy to do whatever and even threw a couple recommendations in my way when figuring out what to do in the city. The location is pretty centralized... Easy to get around. So it was very convenient. Definitely felt like staying at her place was a great decision.
6121709,37812587,2015-07-10,37617807,Josh,"Julie was great to work with! She was super flexible on when I got there, nice to talk to and said to make myself at home. The room was right in the heart of Boston, very clean in general with a comfortable bed with clean sheets."
"I wouldn't hesitate to stay there again. \"",,,,,
6121709,38507271,2015-07-16,31370610,Greg,"This accommodation is in a great location, directly across from the Hynes Convention Center, Prudential Tower, etc.  It is air conditioned and amazingly quiet despite its central location. Checking in and out was a breeze and no issues with coming and going as needed.  Julie is an excellent host quick to point out surrounding amenities.  There is a Trader Joe's downstairs and excellent eating establishments close by."
I enjoyed my time here and would not hesitate to stay again.,,,,,
One note,if you are not ready to climb four flights of stairs to get to the room,"this is not the place for you.  Worked great for me after eating too much almost every night though!\"",,,
6121709,38576844,2015-07-16,2627839,Jon,The host canceled this reservation 53 days before arrival. This is an automated posting.
6121709,38852552,2015-07-19,34059058,Ryan,"The location was great! It was in a very central location making it easy to get around the city. The apartment was quiet, clean and the host was very accommodating and willing to answer any questions we had. We would definitely stay here again!"
6121709,45682356,2015-09-05,39591103,Michaela,"If you are just looking for a place to sleep, this apartment is perfect. Best location!  Walking distance to several great spots (restaurants, bars, shopping, sight seeing) and close to the Boston T (subway system) and train station. If you prefer to hail a cab, several cabs drive by this place or there are cabs waiting just 2 blocks away."
Julie was great; accommodating,"flexible  and easy to get in contact with! I am from the Boston area so I already knew how to get around places and where to go. \"",,,,
6121709,46038862,2015-09-07,36005654,Lucy,"Julie was out of town for the weekend but her roommate was able to help me out with everything. She was very nice and accommodating, I immediately felt welcomed in the apartment. The location was amazing, it was basically in the center of everything, and it was really nice to walk down Boylston and Newbury with all the shops. Even though there are several subways within walking distance, I didn't feel the need to take it when exploring all the way to the heart of downtown. It's even within a nice walking distance from the Esplanade along the river. Couldn't have asked for a better location."
6121709,47435726,2015-09-18,18354275,Kosuke,"I stayed at Julie's place for 3 days to attend a conference in Boston. The apartment is in a great location for visiting Boston, so close to Newbury street, Back Bay station, Prudential Center, etc. There are Trader Joe's, Walgreens, and CVS nearby. The room is clean, quiet, and comfortable. Julie is a great host. She is kind and flexible as other reviewers commented.  I would definitely stay there again. Thanks Julie."
6121709,48075908,2015-09-23,8283039,Brady,"The apartment is in a fantastic location, right next to many bars and restaurants, and directly across the street from the convention center. This is a prime pick for any convention-goer!"
6121709,48872685,2015-09-29,15558846,Laura,Couldn't ask for a more convenient spot to stay at during my conference at the Hynes Convention Center. And the Airport Express bus takes you directly in front of the apartment (free to and from if you have a T pass)! It's the perfect place to sleep and unplug since there is no wifi :) Julie and her roommate were awesome and easygoing. Thanks for making my trip so easy!
6121709,49797473,2015-10-06,38834198,Vincent,"Upon arrival Julie greeted us in person and took time to explain some of the highlights of Boston that we should visit. The location of the apartment was excellent as it is close to many restaurants, shops and sight seeing spots such as the public library.  The room was as advertised. Nothing too fancy, but the mattress was comfortable. During our stay there was one issue (a clogged drain in the shower), but Julie replied to our messages promptly and had it fixed the next day."
6121709,50934374,2015-10-16,27660904,Suzanne,"Julie's apartment cannot be more perfectly situated in Back Bay.  She's directly across from the airport shuttle stop, within walking distance of great shops, amazing restaurants, and numerous tourist attractions.  Her apartment is clean, very quiet and she inadvertently has a full time doorman/ security guard since her place is snuggled between two fun bars below.  I always felt extremely safe coming home as the guys at the door knew me from the moment I arrived and made sure only the tenets or their guests were safe.  Julie is super sweet and a lovely host.  She provided me with all that I needed while I was there.  I hope to go back for a visit on personal time instead of business and can actually see all the sights I passed up."
6121709,51904809,2015-10-25,21635563,Bryson,"Julie was there to meet us with a smile right when we arrived..   She even gave us directions and phone #s to the nearest parking garages to her place to make it even easier..  Parking was right around corner!  Perfect place to stay for the real Boston downtown experience or for Convention center directly across the street..    Will def stay there next time I travel to Boston for either business or pleasure !  Was simple, affordable and right where you want to be!"
6121709,52782371,2015-11-01,35713381,Lucy,Great location. Julie is an excellent host.
6121709,53525439,2015-11-09,47288258,Rebeca,"Julie made everything so easy. She was very accommodating with check in and check out. Her apartment is in a great location! We were close to a lot of the shops, bars, and the T. I would definitely stay here again! Thanks Julie!!"
6121709,53829424,2015-11-13,44738553,Joan,"I stayed at Julie's place while attending a conference at the John Hynes Convention Center. I could not believe how convenient it was. I just had to cross the street and I was at the conference venue. There are alot of nice restaurants in the neighborhood, and a grocery store downstairs. Julie's place is as shown on airbnb, there were no surprises. If I ever return to the convention center, Julie's place will be the place to stay!"
6121709,64348578,2016-03-02,26318293,Jeena,The host canceled this reservation 41 days before arrival. This is an automated posting.
6121709,73255859,2016-05-07,30466367,Abigail,"I really appreciated how easy to communicate with Julie was. The apartment is very cozy, clean, and in a very central/ lively location- though we didn't notice any noise once we were inside. Had a wonderful stay and would definitely recommend this apartment to others!"
6121709,74356193,2016-05-15,13563829,Chris,"Julie was really helpful and accommodating for our stay. Her place is in the heart of Back Bay and really well located for Newbury Street, Fenway Park and even a nice walk across to Boston Common and the park."
"Thanks Julie!\"",,,,,
6121709,75249933,2016-05-20,24704590,Lydie,"Thanks, Julie and Alex! Everything worked out well. Great location, easy shopping and a nice big wooden desk."
6121709,75503619,2016-05-21,26352204,Stewart,"Julie was extremely helpful and coordinated our visit with her roommate who welcomed us with sincerity. The space was just as advertised with simple, yet comfortable surroundings. The location allowed for easy walking to many areas we wished to visit. We would certainly return."
6121709,80775690,2016-06-19,14479214,Laura,-Really great host! Very sweet and friendly. Could communicate with Julie easily. She was there to let me in show me around the place.
-Cool location. Right next to prudential center and a few blocks from copley station,,,,,
-Didn't realize this until I left,but the Massport Logan Express bus to/from the airport has a stop right across the street,,,,
-If you need a gym,the prudential center has a boston sports club where you can get a 5 day pass for $5 online,,,,
"-apt is right next to a trader joe's\"",,,,,
6121709,82141922,2016-06-26,72404656,Erika,"Fantastic location - could not have been in a better spot! Very close to the convention center, where I was attending a conference. Julie was a great hostess. Bed and bedding were all very comfortable. I had a great stay."
6121709,84004857,2016-07-05,14467675,Tru,Julie and Roomie Alex were wonderful hosts and the location of the apartment was amazing! Apartment was simple but perfect for a weekend getaway in Boston.
6121709,88875514,2016-07-25,68089562,Holly,Julie was a life saver and accepted my request to stay at her place after my previous reservation cancelled on me about 24 hours before my flight to Boston. The mattress on the floor was super comfy and the  room was very quiet. We had the place to ourselves most of the time. The only thing I might mention is that the apartment doesn't have a living room and there isn't really a place to lounge around but if you just need a quiet and comfy place to sleep and get a shower it's an excellent deal in a great location.
6121709,92030448,2016-08-07,78818917,Blair,"Julie's place was great for my first solo trip! Provided bare minimum essentials and was in a great location near shopping and restaurants. Nothing fancy but just right for my stay. There was no wi-fi but it ended up not being a big deal. While Julie wasn't able to meet me to give me the keys, I was able to easily pick them from the bar downstairs and stick them under the door upon departure. Check-in/check-out was flexible which was very convenient for me."
7837202,73233212,2016-05-07,45070734,Kristina,Very nice
7837202,76874709,2016-05-29,69866542,Damaris,"This place was amazing, the location was great, we could walk everywhere and all the restaurants around the area are delicious. The building itself is gorgeous. This was my first Airbnb experience and it was a perfect one. I felt right at home everyday!"
12262803,70045800,2016-04-15,21559936,David,Sean was the perfect host and this location and this price was a real steal.
By the way,a supermarket and bus stops to Harvard Square are a stone's throw in both directions. Nice neighborhood. I think I had about 5 minutes total interaction with Sean the entire time I was there (my choice),and he was still,without exception,"very friendly and at times even familiar. I'd bet on Sean and his friends here.\"",
13937181,87974744,2016-07-22,76478359,Sarah,"Lelia was a very warm and welcoming hostess, and the room was exactly as pictured. I wouldn't hesitate to stay here again if I was in the neighborhood!"
13937181,90582753,2016-08-01,29134678,Priscilla,"In one sentence Lelia is a top notch host. She went out of her way to make my stay very enjoyable. It truly was a pleasure and honor be hosted by her. She is a phenomenal incredible person who is not only very professional but also friendly, kind, caring and very sweet. I am really grateful that I had an opportunity to stay at her place and meet her. She is extremely hospitable, very clean, easy going and fun to talk to. Most importantly I felt very safe and the neighborhood was very quiet.  It is close to shopping and public transport. Additionally, the pictures are accurate but it's much better in person (you will see what I mean). This was my second time using Airbnb and I will definitely being using it again. Highly recommend staying at her place!"
"\"",,,,,
13937181,91462052,2016-08-05,50383602,Ugi,"Staying at Lelia place was like staying at home with my mother. She and the family are so caring, welcoming, and friendly. The house is beautiful, lot of flower decoration. The room is small but cozy enough to stay, with mini fridge inside which is very useful to store my son's milk and fruits. The neighborhood is safe and quite. We booked the room in last minutes before coming in, but Lelia made it possible for us. And her response was very prompt. She is really helpful. I love to stay at her house."
13937181,95373333,2016-08-19,84976349,Ali,"I needed a temporary place to live until my permanent apartment lease started. Lelia was extremely kind and very helpful with anything that I needed. I was very happy to have been staying at a place where she was the host because she made my transition to this new city, Boston, an easy one. She offered to make dinner for me at times, bought some food items I needed from the grocery store, installed an AC unit in the room so that I would not get hot, and she was very easy to talk to. The area is safe and public transit is not too difficult to the downtown area of Boston. The apartment was also very very clean! If I am back in that area, I will definitely stay in her house again."
13937181,99668431,2016-09-05,89918231,Joe,"Staying with Lelia was a pleasure- she made us feel home, even drove us to the metro and gave us tips for our commute around the city. The room is comfy and location is great- close to bus stops and the T. We definitely recommend you staying with her. Lets not forget the amazing coffee she makes in the morning!!!!!"
1066742,5363606,2013-06-26,5927106,Shannon,"Epic fun water adventure staying on Ryan's boat and traveling to/from Boston city center via water taxi. We are missing falling asleep to the rocking boat, views from the deck, and gorgeous sunsets. Thank you!"
1066742,5425092,2013-06-29,7052761,Gisele,"Staying on the yatch was a special experience. The yatch was well equiped. Sleeping was very confortable in the master bedroom, but you need to be young to sleep on the bunk bed. Satellite tv was on and off. People at the marina were really friendly and helpful  It was like a small village. Location is fantastic and safe. You need to have a phone to contact the taxi boat."
1066742,5723125,2013-07-13,7307707,Jean-François,"Un séjour original quand au mode d'hébergement, un accueil et un service de qualité de la part de Ryan, malgré la barrière de la langue, Une adresse a conseiller et recommander. Un seul bémol, l'environnement de l'emplacement du bateau qui aurait pu être mieux mais cela reste mineur car l'intérêt du voyage reste la visite de la ville de Boston."
1066742,6037418,2013-07-27,326498,Guy,"We had a really crazy travel schedule towards the end of a week in the Boston area, which meant we ended up looking for accommodations late in the evening, in the peak of a busy weekend. Ryan was remarkably responsive and flexible, making for a fantastic new experience.  This is definitely the way to see and stay in the Boston area.  The boat is wonderful, the water taxi serves the same dock- no crowds, free parking, no worries about traffic jams in and out of downtown- and a great host!"
1066742,6151770,2013-08-01,6791048,Molly,"The area where the boat is docked is not what we thought of as 'up and coming' - it is totally isolated and not walkable to anything interesting. The water taxi is the only way to get around and the schedule we were given was not accurate and made it very confusing to use. The boat itself had mold in the ceilings, bugs in the toilet and a small kitchen that is difficult to actually use because of the electrical outlets. We had many other complaints that space does not permit listing. This was like a camping experience and overall not worth the price. We feel it was misrepresented on the the website."
1066742,6215760,2013-08-04,6477501,Thierry,"A la découverte de Boston, l'arrivée est quelque peu surprenante en voiture. L'expérience de vie à bord est spartiate à 5, certainement plus confortable à 4. Quoiqu'il en soit ce fu un moment éminemment sympathique."
Quant à l'emplacement et les déplacements en véhicule à partir du bateau sont rapides et simples.,,,,,
"A refaire.\"",,,,,
1066742,6541055,2013-08-16,2448611,Mathilde,"\"C'est une manière originale de découvrir Boston. Le bateau est situé dans la partie Est de Boston, mais ce qui est très pratique, c'est le water taxi (compris dans la location, donc \"\"gratuit\"\") qui vient vous chercher à n'importe quelle heure entre 9 h et 21 h. Il faut disposer d'un téléphone cellulaire pour les appeler"
Le bateau en lui-même est bien équipé. Le wi-fi ne marche que sur le partie supérieure du bateau. Pour le reste,la douche est bien chaude et à volonté.,,,,
La marina est gardée par un enclos à code,ce qui fait que même si le bateau ne ferme qu'avec de tous petits loquets,on a pu laisser nos affaires en toute tranquillité.,,,
Nous étions 3 sur le bateau,ce qui est parfait. On peut y être à 4 mais la couchette avant est plutôt destinée aux enfants ou ados. Au delà de 4 personnes,il faut défaire une couchette qui vient se déployer dans l'espace de la salle à manger. Nous n'avons pas testé...,,,
Ryan est un hôte très disponible et serviable : il est venu nous chercher à l'aéroport très tard le soir alors que notre vol était très en retard. Il vaut mieux arriver avec lui sur les lieux.Ce n'est pas évident à trouver ... Il avait fait les courses avant notre arrivée pour le premier petit déjeuner du matin. Appréciable !,,,,,
